self.index_counter , msg.area, msg.perimeter, msg.sides, msg.scaledarea, msg.x, msg.y, msg.z,Label
47,0.000375012,0.10278480568847795,0,0,0.35061943531036377,0.9413278698921204,-0.524914344,0
48,0.000355821,0.10591576810130551,0,0,0.2746764024098714,0.9827767610549927,-0.608468115,0
49,0.000714624,0.15542394184299238,0,0,0.19892200827598572,0.9933240214983622,-0.544211785,0
50,0.000328331,0.12220905716093894,0,0,0.32367520531018573,0.9907918175061544,-0.529015601,0
51,0.000442335,0.14152927484651207,0,0,0.3219698866208394,0.9969862898190817,-0.575036407,0
52,0.000442335,0.14152927484651207,0,0,0.3219698866208394,0.9969862898190817,-0.575036407,0
53,0.000312325,0.11988223373260856,0,0,0.36691470940907794,0.9445103605588278,-0.43716222,0
54,0.00040272,0.13305583505031277,0,0,0.3298977216084798,0.9864136775334676,-0.532906552,0
55,0.000454979,0.1514172657423219,0,0,0.3207054138183594,1.0105376839637756,-0.517329107,0
56,0.00019438,0.073548596,0,0,0.3997665047645569,0.6690884232521057,-0.921324054,0
57,3.9706386931293025e-05,0.042508023,0,0,0.42324893673261005,0.4394948383172353,-0.354289224,0
58,8.115630180860478e-05,0.044269894679591526,0,0,0.41579051812489826,0.36815810203552246,-0.823471804,Stop
59,8.115630180860478e-05,0.044269894679591526,0,0,0.41579051812489826,0.36815810203552246,-0.823471804,Stop
60,8.115630180860478e-05,0.044269894679591526,0,0,0.41579051812489826,0.36815810203552246,-0.823471804,Stop
61,2.34825197047428e-05,0.045888772110342764,0,0,0.4223957657814026,0.4455447494983673,-0.648204664,Stop
62,4.035798784940425e-05,0.059530423,0,0,0.4084827204545339,0.4534551203250885,-0.553562005,Stop
63,3.1171902216797776e-05,0.11359831602115114,0,0,0.4150487681229909,0.4446467161178589,-0.436723322,Stop
64,0.000131955,0.088353204,0,0,0.42103495200475055,0.4067969024181366,-0.652246157,Stop
65,9.02509832352294e-05,0.092773557,0,0,0.42361390590667725,0.4272726575533549,-0.514954289,Stop
66,9.46509915067395e-05,0.10998600122377936,0,0,0.43112022678057355,0.43277714649836224,-0.679520806,Stop
67,1.291860776619913e-05,0.081162771,0,0,0.41517433524131775,0.449834406,-0.627440989,Stop
68,1.9595924378279506e-05,0.084922567,0,0,0.42667004466056824,0.4387192229429881,-0.597959797,Stop
69,5.9131309261495346e-05,0.068010838,0,0,0.4391218026479085,0.38861820101737976,-0.643149674,Stop
70,4.550516017332029e-07,0.07595255,0,0,0.4407516022523244,0.4202701350053151,-0.682419419,Stop
71,6.132352244181405e-05,0.072040884,0,0,0.4311269323031108,0.419293354,-0.713414768,Stop
72,2.70509225286375e-05,0.068805361,0,0,0.4367178678512573,0.39501407742500305,-0.443858465,Stop
73,2.5604985462557295e-05,0.073229891,0,0,0.4174465239048004,0.4438689053058624,-0.642066876,Stop
74,2.5604985462557295e-05,0.073229891,0,0,0.4174465239048004,0.4438689053058624,-0.642066876,Stop
75,2.5604985462557295e-05,0.073229891,0,0,0.4174465239048004,0.4438689053058624,-0.642066876,Stop
76,3.70546837356045e-05,0.10343101888908646,0,0,0.4431324005126953,0.391520898,-0.8282637,Stop
77,6.745555068299325e-05,0.066636086,0,0,0.44926269849141437,0.39879385630289715,-0.495647093,Stop
78,0.000293774,0.10209765446388402,0,0,0.4600566029548645,0.41473575433095294,-0.419870496,Stop
79,0.000108017,0.050091382,0,0,0.4512520333131154,0.4994160234928131,-0.539559285,Stop
80,0.000108017,0.050091382,0,0,0.4512520333131154,0.4994160234928131,-0.539559285,Stop
81,1.7339548373129787e-05,0.068747874,0,0,0.42076851924260456,0.4730659822622935,-0.58976688,Stop
82,0.000190612,0.086184225,0,0,0.44603902101516724,0.408908616,-0.421776692,Stop
83,0.000441216,0.11426215177389094,0,0,0.47135116656621295,0.42282360792160034,-0.501774559,Stop
84,0.000441216,0.11426215177389094,0,0,0.47135116656621295,0.42282360792160034,-0.501774559,Stop
85,8.230682873611173e-05,0.054638823,0,0,0.45895953973134357,0.46818957726160687,-0.517833034,Stop
86,9.708420862031275e-05,0.055986383,0,0,0.4246344168980916,0.42210280895233154,-0.591512601,Stop
87,4.9390900874080046e-05,0.058808603,0,0,0.42447084188461304,0.3966372807820638,-0.575329363,Stop
88,2.135558825422379e-05,0.056219543,0,0,0.43067728479703266,0.44139983256657916,-0.612421612,Stop
89,9.167712441460196e-05,0.082166873,0,0,0.4718176027139028,0.46065686146418255,-0.419672936,Stop
90,3.602264946422906e-05,0.046266835581219135,0,0,0.46458329757054645,0.47812525431315106,-0.227024332,Stop
91,3.602264946422906e-05,0.046266835581219135,0,0,0.46458329757054645,0.47812525431315106,-0.227024332,Stop
92,3.2685269231613745e-05,0.044298835,0,0,0.40832896033922833,0.45365870992342633,-0.356640667,Stop
93,4.103820283685167e-05,0.054424766,0,0,0.3698145051797231,0.4184195001920064,-0.338670025,Stop
94,6.362532957560063e-05,0.072971558,0,0,0.3873451550801595,0.4099677999814351,-0.567217112,Stop
95,6.362532957560063e-05,0.072971558,0,0,0.3873451550801595,0.4099677999814351,-0.567217112,Stop
96,5.294900267571734e-05,0.10437471855300061,0,0,0.49147725105285645,0.4290522336959839,-0.340131929,Stop
97,4.6167767458804576e-05,0.048484348921984104,0,0,0.36496777335802716,0.40602050224939984,-0.495180597,Stop
98,0.000189524,0.11449240497852733,0,0,0.30842291315396625,0.4149833520253499,-0.969503284,Stop
99,7.159653951216427e-05,0.05098184,0,0,0.4270940919717153,0.5561591982841492,0.028918536,Stop
100,7.159653951216427e-05,0.05098184,0,0,0.4270940919717153,0.5561591982841492,0.028918536,Stop
101,7.577897949317958e-05,0.062276004,0,0,0.44131698211034137,0.5647141138712565,-0.415977488,Stop
102,7.577897949317958e-05,0.062276004,0,0,0.44131698211034137,0.5647141138712565,-0.415977488,Stop
103,0.000111557,0.075153542,0,0,0.3430326084295909,0.45146236817042035,-0.745468835,Stop
104,3.527909668710194e-05,0.077753392,0,0,0.35768937071164447,0.45361510912577313,-0.885847867,Stop
105,8.829895014006439e-05,0.043700483,0,0,0.4612637360890706,0.5236105720202128,-0.374675989,Stop
106,2.4966473152865376e-05,0.045342256505566794,0,0,0.4367576738198598,0.5423349340756735,-0.088074928,Stop
107,8.31750053364999e-06,0.075019849,0,0,0.45655038952827454,0.42819783091545105,-0.693387608,Stop
108,0.000124921,0.06736314,0,0,0.3723234335581462,0.38969047864278156,-0.830335975,Stop
109,0.000202934,0.091970042,0,0,0.3165861864884694,0.42587663729985553,-0.89420253,Stop
110,0.000303075,0.12588426277205989,0,0,0.475887934,0.449679971,-0.912339826,Stop
111,0.000303075,0.12588426277205989,0,0,0.475887934,0.449679971,-0.912339826,Stop
112,9.579608990506472e-06,0.037020008260251785,0,0,0.4284976323445638,0.5349258581797282,-0.153555294,Stop
113,4.409515917380702e-05,0.084339889,0,0,0.4275556703408559,0.4283820589383443,-0.65823245,Stop
114,4.409515917380702e-05,0.084339889,0,0,0.4275556703408559,0.4283820589383443,-0.65823245,Stop
115,1.9176389529640403e-05,0.065805486,0,0,0.42672844727834064,0.41381093859672546,-0.39548565,Stop
116,1.9176389529640403e-05,0.065805486,0,0,0.42672844727834064,0.41381093859672546,-0.39548565,Stop
117,9.096393930629887e-05,0.055511906,0,0,0.4330154359340668,0.528691292,-0.468782157,Stop
118,4.916866352289162e-06,0.087002294,0,0,0.4657977024714152,0.3992778758207957,-0.583822489,Stop
119,9.317761779037426e-05,0.053476561450437124,0,0,0.39067206780115765,0.4196209708849589,-0.585670213,Stop
120,7.06570899708936e-05,0.065461238,0,0,0.36560816566149396,0.4537612398465474,-0.693997065,Stop
121,7.06570899708936e-05,0.065461238,0,0,0.36560816566149396,0.4537612398465474,-0.693997065,Stop
122,0.000107412,0.07261754,0,0,0.44209563732147217,0.4815360903739929,-0.446857174,Stop
123,8.708309732874397e-05,0.082129546,0,0,0.31428540746370953,0.4271186888217926,-0.944022059,Stop
124,4.0432208017193716e-05,0.044497569182074294,0,0,0.3997887372970581,0.5451029141743978,-0.010369841,Stop
125,3.672049150704737e-05,0.076061871,0,0,0.4077662229537964,0.3871670166651408,-0.995708406,Stop
126,6.995403452947357e-05,0.042570163,0,0,0.44124479095141095,0.54186668,-0.395525823,Stop
127,6.995403452947357e-05,0.042570163,0,0,0.44124479095141095,0.54186668,-0.395525823,Stop
128,6.995403452947357e-05,0.042570163,0,0,0.44124479095141095,0.54186668,-0.395525823,Stop
129,6.995403452947357e-05,0.042570163,0,0,0.44124479095141095,0.54186668,-0.395525823,Stop
130,6.995403452947357e-05,0.042570163,0,0,0.44124479095141095,0.54186668,-0.395525823,Stop
131,8.210408020925541e-05,0.052437691,0,0,0.35616787274678546,0.42327722907066345,-0.755486985,Stop
132,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
133,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
134,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
135,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
136,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
137,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
138,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
139,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
140,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
141,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
142,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
143,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
144,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
145,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
146,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,Stop
147,4.575843433762827e-05,0.073838811,0,0,0.3768211404482524,0.3523953954378764,-1.043080091,0
148,0.00054028,0.12185100919311567,0,0,0.3873613675435384,0.8178672790527344,-0.443566849,0
149,0.000511708,0.13696713395712373,0,0,0.3495831290880839,0.9372843702634176,-0.439967781,0
150,0.000146458,0.1273014573086899,0,0,0.33550209800402325,0.9647625684738159,-0.461159219,0
151,0.00028544,0.096384542,0,0,0.34271008769671124,0.9443507393201193,-0.444361021,0
152,0.000199463,0.10353685011404147,0,0,0.3091739018758138,0.9312912623087565,-0.219581828,0
153,4.195004241047684e-05,0.10988032415860452,0,0,0.3330008188883464,0.9497811198234558,-0.393194914,0
154,0.000225275,0.1096468108394103,0,0,0.34083428978919983,0.9269996285438538,-0.421661347,0
155,0.000207468,0.12348659034672112,0,0,0.3266568183898926,0.9476780891418457,-0.427158833,0
156,0.000257791,0.11969634846462072,0,0,0.34014936288197833,0.9445470372835795,-0.475181599,0
157,0.00023945,0.10258706185973479,0,0,0.33559712767601013,0.9359875520070394,-0.395240953,0
158,0.000320393,0.12657603617569727,0,0,0.35370337,0.9503525495529175,-0.479258517,0
159,0.000108983,0.11727518896048551,0,0,0.3391837577025096,0.953205427,-0.429333915,0
160,2.051568279703986e-06,0.095686481,0,0,0.34606515367825824,0.924092174,-0.37964945,0
161,0.000243169,0.10703175490427731,0,0,0.35200847188631695,0.9376380443572998,-0.367100835,0
162,0.000317054,0.11499908437198293,0,0,0.3263796369234721,0.9454633196194967,-0.392114848,0
163,0.000736866,0.13479757507500428,0,0,0.3216617504755656,0.7880963881810507,-0.73039486,0
164,0.000197692,0.072635994,0,0,0.17155521114667258,0.549058179,-0.779001713,0
165,0.000223293,0.079081467,0,0,0.17886043588320413,0.5008596976598104,-0.904586534,0
166,0.000599799,0.1428821850343694,0,0,0.18043997883796692,0.3204435706138611,-1.108358264,0
167,0.000205695,0.086307115,0,0,0.18269301454226175,0.3016754587491353,-0.950946132,0
168,0.000196264,0.11471431545525282,0,0,0.17312933007876077,0.2636088927586873,-0.655435304,0
169,0.000160569,0.1100571804664459,0,0,0.16649158795674643,0.2308506965637207,-0.341364741,0
170,1.2231393586858985e-07,0.093935034,0,0,0.12828927238782248,0.24076924721399942,-0.52720501,0
171,0.00012688,0.11846701485982289,0,0,0.136578768,0.21665789683659872,-0.415383915,0
172,1.0310904699828427e-05,0.10331643992814779,0,0,0.11621137460072835,0.21302556991577148,-0.412978182,0
173,0.000286574,0.12472964544739941,0,0,0.1375477115313212,0.20612080891927084,-0.529882401,0
174,5.852173168552355e-05,0.11357527180775895,0,0,0.1342224876085917,0.20235693454742432,-0.376167436,0
175,0.000257926,0.12147176365430731,0,0,0.1564340889453888,0.3121447761853536,-0.615360936,0
176,0.000543407,0.1595717572605038,0,0,0.076569388,0.30245192845662433,-0.735422651,0
177,0.000664249,0.1677870650101065,0,0,0.072210719,0.40306636691093445,-0.645107269,0
178,0.000587842,0.16313278143446383,0,0,0.067803045,0.5526542067527771,-0.586268504,0
179,0.000140039,0.099877161,0,0,0.061345974604288735,0.709695061,-0.490834743,0
180,0.000139366,0.074272199,0,0,0.11399740974108379,0.8496611714363098,-0.409868201,0
181,0.000209893,0.11385177657638221,0,0,0.17959924538930258,0.936365028,-0.437831759,0
182,0.000478066,0.14814070125656076,0,0,0.1878481755654017,1.0128861665725708,-0.572530488,0
183,0.000571705,0.16645591393405196,0,0,0.25625282029310864,1.008134086926778,-0.464367121,0
184,0.000269092,0.11366764485929506,0,0,0.357345849,0.9344012141227722,-0.459691226,0
185,0.000395131,0.12762969932128176,0,0,0.3585972785949707,0.9407270352045695,-0.470744828,0
186,0.000599198,0.14989403331903117,0,0,0.3327512939771016,1.0041268666585286,-0.529477636,0
187,0.000424787,0.13190983718678084,0,0,0.34594855705897015,0.9393847187360128,-0.393144339,0
188,0.000472453,0.13649468442668378,0,0,0.35018813610076904,0.9707436760266622,-0.470113148,0
189,0.000289298,0.099557699,0,0,0.31823431452115375,0.9703896641731262,-0.470139702,0
190,0.000387652,0.1150313161302992,0,0,0.3168691396713257,0.9754191835721334,-0.474122316,0
191,0.000551001,0.165964075,0,0,0.31554799278577167,0.999047856,-0.492839595,0
192,0.00038804,0.12268985658825671,0,0,0.3514576454957326,0.9632981419563293,-0.434428444,0
193,0.000317379,0.1054662078201582,0,0,0.41999228795369464,0.34579341610272724,-0.774457832,Stop
194,6.390997853733538e-05,0.077249505,0,0,0.4495401581128438,0.37202401,-0.473668536,Stop
195,9.423163790600597e-06,0.095558749,0,0,0.456784467,0.3387200136979421,-0.466538429,Stop
196,9.423163790600597e-06,0.095558749,0,0,0.456784467,0.3387200136979421,-0.466538429,Stop
197,9.423163790600597e-06,0.095558749,0,0,0.456784467,0.3387200136979421,-0.466538429,Stop
198,9.423163790600597e-06,0.095558749,0,0,0.456784467,0.3387200136979421,-0.466538429,Stop
199,8.689834170017008e-05,0.063421483,0,0,0.4116595685482025,0.3977754811445872,-0.557366113,Stop
200,8.689834170017008e-05,0.063421483,0,0,0.4116595685482025,0.3977754811445872,-0.557366113,Stop
201,8.689834170017008e-05,0.063421483,0,0,0.4116595685482025,0.3977754811445872,-0.557366113,Stop
202,5.196931357875911e-05,0.07275916,0,0,0.4235425293445587,0.4000355402628581,-0.57230562,Stop
203,5.196931357875911e-05,0.07275916,0,0,0.4235425293445587,0.4000355402628581,-0.57230562,Stop
204,5.196931357875911e-05,0.07275916,0,0,0.4235425293445587,0.4000355402628581,-0.57230562,Stop
205,5.196931357875911e-05,0.07275916,0,0,0.4235425293445587,0.4000355402628581,-0.57230562,Stop
206,5.196931357875911e-05,0.07275916,0,0,0.4235425293445587,0.4000355402628581,-0.57230562,Stop
207,5.196931357875911e-05,0.07275916,0,0,0.4235425293445587,0.4000355402628581,-0.57230562,Stop
208,5.196931357875911e-05,0.07275916,0,0,0.4235425293445587,0.4000355402628581,-0.57230562,Stop
209,0.000181324,0.10141524560928275,0,0,0.4184005657831828,0.3857698341210683,-0.782956143,Stop
210,1.1201979166930442e-05,0.075887264,0,0,0.4193260570367177,0.3920399645964305,-0.591708601,Stop
211,4.880687026265207e-05,0.099464036,0,0,0.42842284838358563,0.4021424651145935,-0.692857206,Stop
212,3.439682655592691e-05,0.078202617,0,0,0.4206864933172862,0.40253114700317383,-0.56706514,Stop
213,3.439682655592691e-05,0.078202617,0,0,0.4206864933172862,0.40253114700317383,-0.56706514,Stop
214,3.439682655592691e-05,0.078202617,0,0,0.4206864933172862,0.40253114700317383,-0.56706514,Stop
215,3.439682655592691e-05,0.078202617,0,0,0.4206864933172862,0.40253114700317383,-0.56706514,Stop
216,3.439682655592691e-05,0.078202617,0,0,0.4206864933172862,0.40253114700317383,-0.56706514,Stop
217,4.060560068186447e-05,0.095484159,0,0,0.4196603000164032,0.39284756779670715,-0.57873563,Stop
218,9.097097871979543e-05,0.10010857567615847,0,0,0.43328266342480976,0.41924495498339337,-0.708626429,Stop
219,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
220,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
221,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
222,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
223,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
224,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
225,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
226,7.359936610296103e-05,0.092179244,0,0,0.4229990343252818,0.4189501404762268,-0.540802439,Stop
227,1.9085183091682723e-05,0.053721892009596275,0,0,0.45892323056856793,0.22818861405054727,-0.514431318,Stop
228,1.9085183091682723e-05,0.053721892009596275,0,0,0.45892323056856793,0.22818861405054727,-0.514431318,Stop
229,1.3331558839091429e-05,0.037417915764960535,0,0,0.4391384720802307,0.15900986393292746,-0.844226221,Stop
230,3.876168992711371e-05,0.045898958603995184,0,0,0.4558074374993642,0.16972465316454569,-0.781239728,Stop
231,3.876168992711371e-05,0.045898958603995184,0,0,0.4558074374993642,0.16972465316454569,-0.781239728,Stop
232,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
233,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
234,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
235,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
236,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
237,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
238,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
239,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
240,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
241,1.2157395784306857e-05,0.038585781427505295,0,0,0.4262929360071818,0.3254767457644145,-0.472559075,Stop
242,9.808367470309776e-05,0.077120188,0,0,0.38471323251724243,0.37446369727452594,-0.983546535,Stop
243,9.808367470309776e-05,0.077120188,0,0,0.38471323251724243,0.37446369727452594,-0.983546535,Stop
244,9.808367470309776e-05,0.077120188,0,0,0.38471323251724243,0.37446369727452594,-0.983546535,Stop
245,9.808367470309776e-05,0.077120188,0,0,0.38471323251724243,0.37446369727452594,-0.983546535,Stop
246,0.000110838,0.075309762,0,0,0.39823267857233685,0.3357492983341217,-0.920542498,Stop
247,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
248,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
249,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
250,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
251,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
252,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
253,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
254,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
255,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
256,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
257,0.000107588,0.067275965,0,0,0.39713144302368164,0.3560079534848531,-1.053936442,Stop
258,0.000204425,0.069566247,0,0,0.41291839877764386,0.6514791051546732,-0.860765517,Stop
259,0.000204425,0.069566247,0,0,0.41291839877764386,0.6514791051546732,-0.860765517,Stop
260,0.00058069,0.17667774136567926,0,0,0.3157586455345154,0.9907492995262146,-0.442759752,0
261,0.000161152,0.12417963894653779,0,0,0.32925040523211163,0.9628274242083231,-0.356250892,0
262,0.00025951,0.11359481363568219,0,0,0.3709600071112315,0.976128896,-0.361057679,0
263,0.000489119,0.12100373471928835,0,0,0.38460447390874225,1.000192642211914,-0.461564769,0
264,0.00029706,0.13301009493122393,0,0,0.3236822883288066,1.002698043982188,-0.374596924,0
265,0.000423109,0.13670008210615553,0,0,0.3390217324097951,1.0154722134272258,-0.451009492,0
266,0.000274138,0.11968913482055228,0,0,0.36806273460388184,0.9297782381375631,-0.406894187,0
267,0.000396546,0.14784545934540883,0,0,0.34499205152193707,1.0084337790807087,-0.475775997,0
268,0.000295016,0.11441723003074729,0,0,0.35507702827453613,0.969018797,-0.450645,0
269,0.000280253,0.11895888994283432,0,0,0.3682328760623932,0.9888623158137003,-0.452657481,0
270,0.000326845,0.11877784822928542,0,0,0.3638988435268402,0.9892720182736715,-0.463334233,0
271,0.000935827,0.1485719942993255,0,0,0.4130139152208964,0.6848676800727844,-0.862313509,UP
272,0.000254383,0.13430392542936115,0,0,0.4413676957289378,0.31449438134829205,-0.844450951,UP
273,7.350308172959785e-05,0.14751099105976176,0,0,0.45488200585047406,0.22539224227269491,-0.446072072,UP
274,4.7339553077563323e-07,0.14698319996174936,0,0,0.451832116,0.23796892166137695,-0.529294252,UP
275,1.3100800565268855e-05,0.15353914581207462,0,0,0.4492858151594798,0.24321812391281128,-0.717439512,UP
276,3.726913287316336e-05,0.1377115259586406,0,0,0.44500383734703064,0.2549781799316406,-0.549635808,UP
277,7.089596674259013e-05,0.14913823176438892,0,0,0.44189204772313434,0.2609465718269348,-0.602299571,UP
278,9.844087144639246e-05,0.14664989257047842,0,0,0.4453437030315399,0.2568608323733012,-0.598180493,UP
